time_tag,active,source,range,scale,sensitivity,manual_mode,sample_size,bt,bx_gse,by_gse,bz_gse,theta_gse,phi_gse,bx_gsm,by_gsm,bz_gsm,theta_gsm,phi_gsm,max_telemetry_flag,max_data_flag,overall_quality
476,False,DSCOVR,0.0,4.0,0.002,False,2800,3.29,-1.8900000000000001,2.55,-0.84,-14.82,126.45,-1.8900000000000001,2.33,-1.34,-24.14,129.0,0,0,0
477,False,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-1.85,2.58,-0.7000000000000001,-12.35,125.69,-1.85,2.38,-1.2,-21.76,127.85,0,0,0
478,False,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.88,2.54,-0.61,-10.86,126.53,-1.88,2.37,-1.11,-20.15,128.52,0,0,0
479,False,DSCOVR,0.0,4.0,0.002,False,2850,3.24,-1.98,2.5,-0.52,-9.36,128.39,-1.98,2.34,-1.02,-18.4,130.22,0,0,0
480,False,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.63,2.68,-0.72,-12.84,121.3,-1.63,2.48,-1.24,-22.68,123.29,0,0,0
481,False,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-1.72,2.7,-0.46,-8.11,122.44,-1.72,2.56,-0.99,-17.83,123.9,0,0,0
482,False,DSCOVR,0.0,4.0,0.002,False,3000,3.22,-1.81,2.64,-0.26,-4.64,124.44,-1.81,2.54,-0.78,-14.13,125.54,0,0,0
483,False,DSCOVR,0.0,4.0,0.002,False,2950,3.2,-1.5,2.8200000000000003,-0.2,-3.55,117.91,-1.5,2.73,-0.76,-13.71,118.75,0,0,0
484,False,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-1.77,2.69,-0.14,-2.43,123.33,-1.77,2.61,-0.67,-12.01,124.14,0,0,0
485,False,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-1.5,2.88,0.13,2.25,117.48,-1.5,2.84,-0.45,-7.92,117.75,0,0,0
486,False,DSCOVR,0.0,4.0,0.002,False,2950,3.25,-1.69,2.77,-0.06,-1.15,121.37,-1.69,2.7,-0.61,-10.89,122.0,0,0,0
487,False,DSCOVR,0.0,4.0,0.002,False,2911,3.26,-1.67,2.79,0.02,0.34,120.95,-1.67,2.74,-0.53,-9.44,121.42,0,0,0
488,False,DSCOVR,0.0,4.0,0.002,False,2988,3.22,-1.6800000000000002,2.74,0.13,2.25,121.63,-1.6800000000000002,2.71,-0.42,-7.43,121.9,0,0,0
489,False,DSCOVR,0.0,4.0,0.002,False,2900,3.21,-1.6800000000000002,2.7199999999999998,0.16,2.8200000000000003,121.71,-1.6800000000000002,2.7,-0.38,-6.83,121.92,0,0,0
490,False,DSCOVR,0.0,4.0,0.002,False,2900,3.2,-1.51,2.8200000000000003,0.14,2.55,118.12,-1.51,2.79,-0.41000000000000003,-7.43,118.35,0,0,0
491,False,DSCOVR,0.0,4.0,0.002,False,2850,3.2,-1.6800000000000002,2.7,0.18,3.23,121.93,-1.6800000000000002,2.68,-0.35000000000000003,-6.35,122.09,0,0,0
492,False,DSCOVR,0.0,4.0,0.002,False,2900,3.18,-1.51,2.77,0.29,5.16,118.65,-1.51,2.77,-0.26,-4.73,118.63,0,0,0
493,False,DSCOVR,0.0,4.0,0.002,False,2900,3.15,-1.46,2.73,0.54,9.82,118.21,-1.46,2.7800000000000002,-0.01,-0.1,117.76,0,0,0
494,False,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.62,2.74,0.4,7.12,120.61,-1.62,2.77,-0.14,-2.54,120.38,0,0,0
495,False,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-2.15,2.44,-0.14,-2.45,131.32,-2.15,2.37,-0.61,-10.79,132.18,0,0,0
496,False,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-1.97,2.62,0.09,1.62,126.95,-1.97,2.58,-0.41000000000000003,-7.27,127.28,0,0,0
497,False,DSCOVR,0.0,4.0,0.002,False,2900,3.2800000000000002,-1.6600000000000001,2.8,0.25,4.41,120.57,-1.6600000000000001,2.8,-0.29,-5.15,120.61,0,0,0
498,False,DSCOVR,0.0,4.0,0.002,False,2950,3.25,-2.04,2.39,0.01,0.23,130.4,-2.04,2.35,-0.45,-8.18,130.9,0,0,0
499,False,DSCOVR,0.0,4.0,0.002,False,2800,3.24,-2.32,2.17,0.07,1.23,136.96,-2.32,2.14,-0.35000000000000003,-6.29,137.32,0,0,0
500,False,DSCOVR,0.0,4.0,0.002,False,2900,3.2800000000000002,-2.76,1.57,-0.74,-13.13,150.31,-2.76,1.4,-1.03,-18.37,153.06,0,0,0
501,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-2.93,1.3900000000000001,-0.45,-7.9,154.52,-2.93,1.28,-0.71,-12.48,156.32,0,0,0
502,False,DSCOVR,0.0,4.0,0.002,False,2850,3.32,-3.01,1.33,-0.41000000000000003,-7.14,156.23,-3.01,1.22,-0.66,-11.42,157.89,0,0,0
503,False,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-3.01,1.25,-0.54,-9.34,157.41,-3.01,1.13,-0.76,-13.37,159.45,0,0,0
504,False,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-3.0,1.29,-0.52,-9.08,156.76,-3.0,1.17,-0.76,-13.22,158.76,0,0,0
505,False,DSCOVR,0.0,4.0,0.002,False,2900,3.31,-3.04,1.19,-0.52,-9.03,158.58,-3.04,1.07,-0.74,-12.84,160.55,0,0,0
506,False,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.98,1.27,-0.66,-11.55,156.86,-2.98,1.13,-0.89,-15.61,159.3,0,0,0
507,False,DSCOVR,0.0,4.0,0.002,False,2700,3.32,-3.01,1.23,-0.67,-11.65,157.77,-3.01,1.08,-0.89,-15.54,160.22,0,0,0
508,False,DSCOVR,0.0,4.0,0.002,False,2900,3.3,-2.99,1.1400000000000001,-0.79,-13.87,159.13,-2.99,0.97,-0.99,-17.47,162.0,0,0,0
509,False,DSCOVR,0.0,4.0,0.002,False,2950,3.32,-2.92,1.26,-0.9400000000000001,-16.54,156.65,-2.92,1.06,-1.16,-20.52,160.01,0,0,0
510,False,DSCOVR,0.0,4.0,0.002,False,3000,3.32,-2.9699999999999998,1.23,-0.81,-14.07,157.56,-2.9699999999999998,1.06,-1.02,-17.93,160.44,0,0,0
511,False,DSCOVR,0.0,4.0,0.002,False,3000,3.27,-3.06,1.09,-0.33,-5.87,160.46,-3.06,1.01,-0.53,-9.34,161.81,0,0,0
512,False,DSCOVR,0.0,4.0,0.002,False,3000,3.27,-3.06,1.12,-0.23,-4.01,159.86,-3.06,1.06,-0.43,-7.61,160.89,0,0,0
513,False,DSCOVR,0.0,4.0,0.002,False,2700,3.26,-3.0,1.24,-0.13,-2.25,157.61,-3.0,1.19,-0.35000000000000003,-6.25,158.35,0,0,0
514,False,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-2.81,1.6099999999999999,-0.15,-2.69,150.19,-2.81,1.55,-0.45,-7.92,151.06,0,0,0
515,False,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-2.81,1.69,-0.04,-0.73,148.92,-2.81,1.6600000000000001,-0.35000000000000003,-6.17,149.47,0,0,0
516,False,DSCOVR,0.0,4.0,0.002,False,2900,3.3,-2.7800000000000002,1.76,0.13,2.29,147.7,-2.7800000000000002,1.75,-0.19,-3.37,147.79,0,0,0
517,False,DSCOVR,0.0,4.0,0.002,False,2750,3.2800000000000002,-2.77,1.75,-0.06,-1.04,147.69,-2.77,1.71,-0.38,-6.65,148.29,0,0,0
518,False,DSCOVR,0.0,4.0,0.002,False,2750,3.21,-2.69,1.74,0.06,1.16,147.1,-2.69,1.72,-0.25,-4.55,147.36,0,0,0
519,False,DSCOVR,0.0,4.0,0.002,False,2900,3.23,-2.64,1.82,0.33,5.79,145.49,-2.64,1.85,-0.01,-0.2,145.07,0,0,0
520,False,DSCOVR,0.0,4.0,0.002,False,2900,3.17,-2.54,1.82,0.55,10.03,144.43,-2.54,1.8900000000000001,0.21,3.85,143.4,0,0,0
521,False,DSCOVR,0.0,4.0,0.002,False,2800,3.19,-2.58,1.82,0.47000000000000003,8.43,144.86,-2.58,1.87,0.13,2.35,144.06,0,0,0
522,False,DSCOVR,0.0,4.0,0.002,False,3000,3.2,-2.64,1.76,0.31,5.55,146.28,-2.64,1.79,-0.01,-0.27,145.88,0,0,0
523,False,DSCOVR,0.0,4.0,0.002,False,3000,3.19,-2.5300000000000002,1.88,0.33,6.04,143.42,-2.5300000000000002,1.9100000000000001,-0.01,-0.19,142.99,0,0,0
524,False,DSCOVR,0.0,4.0,0.002,False,2800,3.27,-2.75,1.6099999999999999,-0.77,-13.52,149.67,-2.75,1.44,-1.04,-18.56,152.28,0,0,0
525,False,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.8,1.6400000000000001,-0.6900000000000001,-11.97,149.65,-2.8,1.49,-0.97,-17.02,151.99,0,0,0
526,False,DSCOVR,0.0,4.0,0.002,False,3000,3.32,-2.81,1.6800000000000002,-0.51,-8.93,149.14,-2.81,1.56,-0.81,-14.09,150.97,0,0,0
527,False,DSCOVR,0.0,4.0,0.002,False,2950,3.27,-2.77,1.6600000000000001,-0.4,-6.97,149.08,-2.77,1.56,-0.6900000000000001,-12.15,150.59,0,0,0
528,False,DSCOVR,0.0,4.0,0.002,False,2800,3.33,-2.71,1.8599999999999999,-0.42,-7.36,145.57,-2.71,1.75,-0.75,-13.06,147.12,0,0,0
529,False,DSCOVR,0.0,4.0,0.002,False,2850,3.36,-2.81,1.79,-0.41000000000000003,-6.96,147.44,-2.81,1.69,-0.72,-12.37,148.93,0,0,0
530,False,DSCOVR,0.0,4.0,0.002,False,2850,3.35,-2.6,2.12,-0.03,-0.49,140.74,-2.6,2.08,-0.4,-6.93,141.26,0,0,0
531,False,DSCOVR,0.0,4.0,0.002,False,2950,3.38,-2.54,2.23,-0.05,-0.84,138.63,-2.54,2.19,-0.44,-7.55,139.19,0,0,0
532,False,DSCOVR,0.0,4.0,0.002,False,2750,3.38,-2.55,2.2,-0.15,-2.48,139.26,-2.55,2.14,-0.53,-9.07,140.05,0,0,0
533,False,DSCOVR,0.0,4.0,0.002,False,3000,3.34,-2.46,2.25,-0.08,-1.43,137.55,-2.46,2.2,-0.48,-8.24,138.19,0,0,0
534,False,DSCOVR,0.0,4.0,0.002,False,3000,3.3,-2.19,2.29,-0.86,-15.1,133.77,-2.19,2.1,-1.24,-22.27,136.2,0,0,0
535,False,DSCOVR,0.0,4.0,0.002,False,2900,3.29,-2.07,2.29,-1.13,-20.12,132.05,-2.07,2.06,-1.52,-27.44,135.12,0,0,0
536,False,DSCOVR,0.0,4.0,0.002,False,2700,3.2800000000000002,-2.25,2.02,-1.25,-22.46,138.19,-2.25,1.77,-1.58,-28.93,141.91,0,0,0
537,False,DSCOVR,0.0,4.0,0.002,False,3000,3.33,-2.5300000000000002,1.92,-0.98,-17.1,142.79,-2.5300000000000002,1.72,-1.3,-22.97,145.77,0,0,0
538,False,DSCOVR,0.0,4.0,0.002,False,2750,3.32,-2.42,1.9300000000000002,-1.19,-21.12,141.37,-2.42,1.69,-1.51,-27.14,144.97,0,0,0
539,False,DSCOVR,0.0,4.0,0.002,False,2750,3.31,-2.37,1.8900000000000001,-1.34,-23.87,141.45,-2.37,1.62,-1.65,-29.83,145.53,0,0,0
540,False,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.43,1.9100000000000001,-1.18,-20.83,141.76,-2.43,1.6800000000000002,-1.49,-26.77,145.31,0,0,0
541,False,DSCOVR,0.0,4.0,0.002,False,2800,3.24,-2.41,1.97,-0.9,-16.09,140.84,-2.41,1.78,-1.22,-22.2,143.57,0,0,0
542,False,DSCOVR,0.0,4.0,0.002,False,2700,3.21,-2.43,1.94,-0.79,-14.3,141.42,-2.43,1.77,-1.12,-20.33,143.89,0,0,0
543,False,DSCOVR,0.0,4.0,0.002,False,2950,3.23,-2.49,1.88,-0.8200000000000001,-14.71,142.95,-2.49,1.71,-1.13,-20.51,145.51,0,0,0
544,False,DSCOVR,0.0,4.0,0.002,False,2800,3.23,-2.46,1.9,-0.87,-15.65,142.42,-2.46,1.72,-1.18,-21.5,145.11,0,0,0
545,False,DSCOVR,0.0,4.0,0.002,False,3000,3.26,-2.65,1.62,-0.98,-17.57,148.61,-2.65,1.42,-1.24,-22.48,151.74,0,0,0
546,False,DSCOVR,0.0,4.0,0.002,False,2900,3.23,-2.52,1.75,-0.9500000000000001,-17.25,145.25,-2.52,1.56,-1.24,-22.66,148.25,0,0,0
547,False,DSCOVR,0.0,4.0,0.002,False,2700,3.26,-2.46,1.79,-0.9,-16.52,143.96,-2.46,1.6099999999999999,-1.2,-22.11,146.79,0,0,0
548,False,DSCOVR,0.0,4.0,0.002,False,2900,3.35,-2.84,1.16,-1.35,-23.73,157.76,-2.84,0.91,-1.53,-27.1,162.14,0,0,0
549,False,DSCOVR,0.0,4.0,0.002,False,2950,3.36,-2.92,0.98,-1.34,-23.54,161.46,-2.92,0.74,-1.49,-26.3,165.83,0,0,0
550,False,DSCOVR,0.0,4.0,0.002,False,2850,3.33,-2.8,1.17,-1.35,-23.98,157.36,-2.8,0.92,-1.53,-27.4,161.77,0,0,0
551,False,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-2.68,1.37,-1.31,-23.52,152.94,-2.68,1.13,-1.52,-27.64,157.17,0,0,0
552,False,DSCOVR,0.0,4.0,0.002,False,2950,3.21,-2.43,1.25,-1.63,-30.77,152.76,-2.43,0.96,-1.82,-34.8,158.48,0,0,0
553,False,DSCOVR,0.0,4.0,0.002,False,2850,3.14,-2.62,1.3900000000000001,-0.87,-16.29,152.02,-2.62,1.22,-1.09,-20.63,154.93,0,0,0
554,False,DSCOVR,0.0,4.0,0.002,False,2850,3.16,-2.7,1.4,-0.8300000000000001,-15.36,152.61,-2.7,1.24,-1.06,-19.61,155.35,0,0,0
555,False,DSCOVR,0.0,4.0,0.002,False,3000,3.09,-2.69,1.21,-0.88,-16.59,155.74,-2.69,1.05,-1.07,-20.33,158.72,0,0,0
556,False,DSCOVR,0.0,4.0,0.002,False,3000,3.01,-2.63,1.3599999999999999,-0.48,-9.21,152.66,-2.63,1.26,-0.7000000000000001,-13.52,154.39,0,0,0
557,False,DSCOVR,0.0,4.0,0.002,False,3000,3.12,-2.7,1.48,-0.45,-8.23,151.23,-2.7,1.3900000000000001,-0.6900000000000001,-12.74,152.8,0,0,0
558,False,DSCOVR,0.0,4.0,0.002,False,2900,3.13,-2.5300000000000002,1.3599999999999999,-0.92,-17.74,151.74,-2.5300000000000002,1.19,-1.13,-22.06,154.84,0,0,0
559,False,DSCOVR,0.0,4.0,0.002,False,2700,3.06,-2.4,0.89,-1.6600000000000001,-33.02,159.56,-2.4,0.61,-1.79,-35.88,165.84,0,0,0
560,False,DSCOVR,0.0,4.0,0.002,False,2900,3.05,-2.5300000000000002,0.89,-1.44,-28.23,160.7,-2.5300000000000002,0.63,-1.57,-30.99,165.91,0,0,0
561,False,DSCOVR,0.0,4.0,0.002,False,2502,3.07,-2.61,0.92,-1.3,-25.16,160.67,-2.61,0.6900000000000001,-1.43,-27.96,165.23,0,0,0
562,False,DSCOVR,0.0,4.0,0.002,False,2688,3.02,-2.6,0.86,-1.25,-24.57,161.69,-2.6,0.64,-1.38,-27.22,166.13,0,0,0
563,False,DSCOVR,0.0,4.0,0.002,False,2750,3.02,-2.5300000000000002,0.92,-1.35,-26.72,160.1,-2.5300000000000002,0.68,-1.49,-29.58,164.96,0,0,0
564,False,DSCOVR,0.0,4.0,0.002,False,2750,3.06,-2.5,1.04,-1.42,-27.61,157.51,-2.5,0.79,-1.57,-30.86,162.5,0,0,0
565,False,DSCOVR,0.0,4.0,0.002,False,2950,3.08,-2.58,1.0,-1.34,-25.89,158.73,-2.58,0.77,-1.49,-28.97,163.38,0,0,0
566,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-2.64,0.91,-1.24,-23.88,161.0,-2.64,0.6900000000000001,-1.37,-26.63,165.27,0,0,0
567,False,DSCOVR,0.0,4.0,0.002,False,2800,3.03,-2.63,0.8200000000000001,-1.22,-23.85,162.6,-2.63,0.61,-1.34,-26.34,166.87,0,0,0
568,False,DSCOVR,0.0,4.0,0.002,False,2850,3.06,-2.68,0.96,-1.09,-20.97,160.39,-2.68,0.77,-1.23,-23.85,164.09,0,0,0
569,False,DSCOVR,0.0,4.0,0.002,False,3000,3.09,-2.64,1.12,-1.12,-21.39,156.92,-2.64,0.93,-1.29,-24.79,160.66,0,0,0
570,False,DSCOVR,0.0,4.0,0.002,False,2900,3.03,-2.68,1.0,-0.97,-18.67,159.58,-2.68,0.8300000000000001,-1.12,-21.69,162.85,0,0,0
571,False,DSCOVR,0.0,4.0,0.002,False,3000,2.99,-2.62,1.18,-0.75,-14.7,155.78,-2.62,1.04,-0.9400000000000001,-18.35,158.33,0,0,0
572,False,DSCOVR,0.0,4.0,0.002,False,2900,3.04,-2.51,1.19,-1.25,-24.13,154.53,-2.51,0.98,-1.42,-27.84,158.72,0,0,0
573,False,DSCOVR,0.0,4.0,0.002,False,2950,3.07,-2.4,1.6,-1.01,-19.33,146.41,-2.4,1.4100000000000001,-1.26,-24.27,149.57,0,0,0
574,False,DSCOVR,0.0,4.0,0.002,False,2850,3.07,-2.37,1.75,-0.86,-16.24,143.51,-2.37,1.5899999999999999,-1.13,-21.61,146.12,0,0,0
575,False,DSCOVR,0.0,4.0,0.002,False,2850,3.01,-2.04,2.12,-0.6,-11.6,133.86,-2.04,2.0,-0.9400000000000001,-18.2,135.6,0,0,0
576,False,DSCOVR,0.0,4.0,0.002,False,2950,3.07,-2.08,2.17,-0.61,-11.54,133.73,-2.08,2.05,-0.96,-18.14,135.46,0,0,0
577,False,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-2.3,2.17,-0.6900000000000001,-12.23,136.68,-2.3,2.03,-1.03,-18.47,138.56,0,0,0
578,False,DSCOVR,0.0,4.0,0.002,False,2850,3.2,-2.35,2.06,-0.7000000000000001,-12.59,138.83,-2.35,1.92,-1.02,-18.55,140.79,0,0,0
579,False,DSCOVR,0.0,4.0,0.002,False,2950,3.04,-2.24,1.56,-1.16,-22.99,145.26,-2.24,1.35,-1.3900000000000001,-28.0,148.96,0,0,0
580,False,DSCOVR,0.0,4.0,0.002,False,3000,3.02,-2.21,1.32,-1.55,-31.12,149.18,-2.21,1.05,-1.74,-35.47,154.52,0,0,0
581,False,DSCOVR,0.0,4.0,0.002,False,2850,3.03,-2.2800000000000002,1.35,-1.46,-28.75,149.41,-2.2800000000000002,1.1,-1.65,-33.09,154.26,0,0,0
582,False,DSCOVR,0.0,4.0,0.002,False,3000,3.02,-2.37,1.13,-1.49,-29.62,154.53,-2.37,0.88,-1.65,-33.19,159.7,0,0,0
583,False,DSCOVR,0.0,4.0,0.002,False,2900,2.94,-2.46,1.21,-1.04,-20.71,153.93,-2.46,1.03,-1.22,-24.49,157.41,0,0,0
584,False,DSCOVR,0.0,4.0,0.002,False,2950,2.9699999999999998,-2.45,1.18,-1.15,-22.81,154.22,-2.45,0.99,-1.32,-26.51,158.06,0,0,0
585,False,DSCOVR,0.0,4.0,0.002,False,2900,3.15,-2.65,1.02,-1.29,-24.41,158.97,-2.65,0.8,-1.44,-27.38,163.16,0,0,0
586,False,DSCOVR,0.0,4.0,0.002,False,3000,3.15,-2.65,0.78,-1.5,-28.42,163.53,-2.65,0.54,-1.6,-30.62,168.55,0,0,0
587,False,DSCOVR,0.0,4.0,0.002,False,2662,3.24,-2.71,0.63,-1.6400000000000001,-30.45,166.82,-2.71,0.37,-1.72,-32.11,172.26,0,0,0
588,False,DSCOVR,0.0,4.0,0.002,False,2888,3.2,-2.7,0.5,-1.63,-30.65,169.6,-2.7,0.23,-1.69,-31.86,175.06,0,0,0
589,False,DSCOVR,0.0,4.0,0.002,False,3000,2.94,-1.92,1.67,-1.42,-29.25,139.02,-1.92,1.42,-1.67,-34.93,143.46,0,0,0
590,False,DSCOVR,0.0,4.0,0.002,False,2700,2.84,-1.45,1.9300000000000002,-1.28,-27.95,126.88,-1.45,1.71,-1.57,-35.03,130.34,0,0,0
591,False,DSCOVR,0.0,4.0,0.002,False,2850,2.83,-1.8399999999999999,1.46,-1.56,-33.7,141.58,-1.8399999999999999,1.19,-1.77,-38.98,146.98,0,0,0
592,False,DSCOVR,0.0,4.0,0.002,False,2950,2.8,-2.14,1.06,-1.44,-31.13,153.59,-2.14,0.8200000000000001,-1.5899999999999999,-34.77,158.95,0,0,0
593,False,DSCOVR,0.0,4.0,0.002,False,3000,2.86,-2.26,0.9500000000000001,-1.44,-30.33,157.15,-2.26,0.72,-1.57,-33.45,162.42,0,0,0
594,False,DSCOVR,0.0,4.0,0.002,False,3000,2.84,-2.0,1.5,-1.32,-27.75,143.04,-2.0,1.28,-1.53,-32.89,147.37,0,0,0
595,False,DSCOVR,0.0,4.0,0.002,False,3000,2.77,-1.55,1.96,-1.08,-23.44,128.3,-1.55,1.77,-1.38,-30.35,131.22,0,0,0
596,False,DSCOVR,0.0,4.0,0.002,False,3000,2.75,-1.3599999999999999,2.13,-0.9500000000000001,-20.65,122.54,-1.3599999999999999,1.96,-1.27,-28.12,124.79,0,0,0
597,False,DSCOVR,0.0,4.0,0.002,False,3000,2.75,-1.34,2.01,-1.24,-27.16,123.79,-1.34,1.79,-1.54,-34.47,126.88,0,0,0
598,False,DSCOVR,0.0,4.0,0.002,False,3000,2.8200000000000003,-1.29,2.43,-0.62,-12.62,117.91,-1.29,2.31,-0.99,-20.47,119.18,0,0,0
599,False,DSCOVR,0.0,4.0,0.002,False,2900,2.87,-1.31,2.41,-0.68,-13.87,118.48,-1.31,2.27,-1.04,-21.67,119.87,0,0,0
600,False,DSCOVR,0.0,4.0,0.002,False,2950,2.92,-1.26,2.36,-1.12,-22.69,118.08,-1.26,2.16,-1.47,-30.47,120.25,0,0,0
601,False,DSCOVR,0.0,4.0,0.002,False,2950,2.95,-1.31,2.33,-1.21,-24.4,119.42,-1.31,2.11,-1.56,-32.06,121.86,0,0,0
602,False,DSCOVR,0.0,4.0,0.002,False,2950,2.89,-0.65,2.5300000000000002,-1.2,-24.71,104.41,-0.65,2.32,-1.58,-33.29,105.69,0,0,0
603,False,DSCOVR,0.0,4.0,0.002,False,2900,2.98,-2.3,1.22,-1.4,-28.32,152.1,-2.3,0.99,-1.57,-32.16,156.77,0,0,0
604,False,DSCOVR,0.0,4.0,0.002,False,2900,2.9699999999999998,-1.87,1.5,-1.74,-35.98,141.4,-1.87,1.21,-1.9500000000000002,-41.16,147.15,0,0,0
605,False,DSCOVR,0.0,4.0,0.002,False,3000,2.92,-1.42,1.73,-1.85,-39.6,129.27,-1.42,1.43,-2.1,-46.19,134.79,0,0,0
606,False,DSCOVR,0.0,4.0,0.002,False,3000,2.85,-1.73,1.6099999999999999,-1.57,-33.65,137.12,-1.73,1.35,-1.8,-39.39,142.11,0,0,0
607,False,DSCOVR,0.0,4.0,0.002,False,3000,2.89,-1.65,1.46,-1.8599999999999999,-40.18,138.43,-1.65,1.16,-2.06,-45.67,144.88,0,0,0
608,False,DSCOVR,0.0,4.0,0.002,False,3000,2.89,-1.49,1.26,-2.12,-47.33,139.85,-1.49,0.92,-2.29,-52.52,148.36,0,0,0
609,False,DSCOVR,0.0,4.0,0.002,False,3000,2.9699999999999998,-1.19,1.15,-2.44,-55.86,135.82,-1.19,0.77,-2.59,-61.37,147.15,0,0,0
610,False,DSCOVR,0.0,4.0,0.002,False,3000,3.14,-0.73,0.4,-3.01,-74.55,151.47,-0.73,-0.07,-3.04,-76.41,185.27,0,0,0
611,False,DSCOVR,0.0,4.0,0.002,False,3000,3.13,-0.84,0.34,-2.98,-73.09,157.69,-0.84,-0.12,-3.0,-74.24,187.82,0,0,0
612,False,DSCOVR,0.0,4.0,0.002,False,3000,3.09,-1.45,1.5899999999999999,-2.03,-43.26,132.22,-1.45,1.27,-2.25,-49.43,138.79,0,0,0
613,False,DSCOVR,0.0,4.0,0.002,False,2750,3.03,-1.6099999999999999,2.36,-0.9400000000000001,-18.18,124.25,-1.6099999999999999,2.19,-1.29,-25.34,126.27,0,0,0
614,False,DSCOVR,0.0,4.0,0.002,False,2900,3.03,-1.18,1.76,-2.1,-44.72,123.96,-1.18,1.42,-2.34,-51.73,129.85,0,0,0
615,False,DSCOVR,0.0,4.0,0.002,False,2700,3.11,-1.38,1.76,-2.13,-43.64,127.97,-1.38,1.42,-2.38,-50.24,134.13,0,0,0
616,False,DSCOVR,0.0,4.0,0.002,False,2900,3.04,-1.51,2.12,-1.46,-29.32,125.37,-1.51,1.88,-1.77,-36.29,128.77,0,0,0
617,False,DSCOVR,0.0,4.0,0.002,False,2800,3.04,-1.7000000000000002,2.39,-0.75,-14.26,125.38,-1.7000000000000002,2.25,-1.1,-21.31,127.04,0,0,0
618,False,DSCOVR,0.0,4.0,0.002,False,2850,2.99,-1.83,2.29,-0.4,-7.84,128.63,-1.83,2.2,-0.75,-14.6,129.73,0,0,0
619,False,DSCOVR,0.0,4.0,0.002,False,3000,2.99,-1.28,2.59,-0.78,-15.1,116.32,-1.28,2.44,-1.16,-22.86,117.68,0,0,0
620,False,DSCOVR,0.0,4.0,0.002,False,3000,3.01,-1.81,2.35,-0.3,-5.69,127.6,-1.81,2.2800000000000002,-0.65,-12.54,128.46,0,0,0
621,False,DSCOVR,0.0,4.0,0.002,False,3000,3.0,-2.19,2.03,-0.17,-3.35,137.24,-2.19,1.98,-0.48,-9.21,137.94,0,0,0
622,False,DSCOVR,0.0,4.0,0.002,False,2900,3.01,-2.09,2.04,-0.67,-12.93,135.81,-2.09,1.9100000000000001,-0.97,-18.89,137.61,0,0,0
623,False,DSCOVR,0.0,4.0,0.002,False,2950,2.96,-1.98,2.13,-0.48,-9.31,132.86,-1.98,2.03,-0.79,-15.6,134.19,0,0,0
624,False,DSCOVR,0.0,4.0,0.002,False,2850,2.93,-1.79,2.31,-0.16,-3.23,127.84,-1.79,2.25,-0.51,-10.05,128.46,0,0,0
625,False,DSCOVR,0.0,4.0,0.002,False,2800,3.0,-1.98,2.24,-0.17,-3.22,131.5,-1.98,2.19,-0.5,-9.68,132.15,0,0,0
626,False,DSCOVR,0.0,4.0,0.002,False,3000,2.98,-2.25,1.9,-0.32,-6.2,139.92,-2.25,1.83,-0.6,-11.71,140.97,0,0,0
627,False,DSCOVR,0.0,4.0,0.002,False,2999,2.92,-1.74,2.22,-0.1,-2.06,128.18,-1.74,2.18,-0.43,-8.83,128.69,0,0,0
628,False,DSCOVR,0.0,4.0,0.002,False,2900,2.91,-1.65,2.36,0.15,2.89,124.9,-1.65,2.36,-0.21,-4.19,124.96,0,0,0
629,False,DSCOVR,0.0,4.0,0.002,False,3000,2.94,-1.58,2.46,-0.07,-1.33,122.73,-1.58,2.42,-0.44,-8.57,123.14,0,0,0
630,False,DSCOVR,0.0,4.0,0.002,False,3000,2.95,-1.51,2.35,-0.81,-16.21,122.76,-1.51,2.2,-1.16,-23.39,124.48,0,0,0
631,False,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-1.25,2.02,-1.56,-33.37,121.87,-1.25,1.76,-1.85,-40.54,125.47,0,0,0
632,False,DSCOVR,0.0,4.0,0.002,False,2900,3.19,-0.81,2.01,-2.33,-47.01,112.01,-0.81,1.6400000000000001,-2.6,-54.87,116.36,0,0,0
633,False,DSCOVR,0.0,4.0,0.002,False,3000,3.15,-1.01,2.66,-1.24,-23.58,110.84,-1.01,2.44,-1.63,-31.56,112.5,0,0,0
